0 , 1.359375
10 , 1.1484375
20 , 1.05078125
30 , 1.12109375
40 , 1.25
50 , 1.2109375
60 , 1.1796875
70 , 1.1484375
80 , 1.12890625
90 , 1.109375
100 , 1.171875
110 , 1.140625
120 , 1.12109375
130 , 1.1015625
140 , 1.01171875
150 , 0.8515625
160 , 0.71875
170 , 0.609375
180 , 0.51171875
190 , 0.4296875
200 , 0.37109375
210 , 0.30859375
220 , 0.26171875
230 , 0.21875
240 , 0.19140625
250 , 0.16015625
260 , 0.12890625
270 , 0.109375
280 , 0.1796875
290 , 0.30078125
300 , 0.55859375
310 , 0.62890625
320 , 0.6015625
330 , 0.51171875
340 , 0.671875
350 , 0.71875
360 , 0.76171875
370 , 1.109375
380 , 1.08984375
390 , 1.30078125
400 , 1.26171875
410 , 1.37890625
420 , 1.390625
430 , 1.328125
440 , 1.28125
450 , 1.55078125
460 , 1.5390625
470 , 1.44921875
480 , 1.37890625
490 , 1.3203125
500 , 1.12109375
510 , 0.94921875
520 , 0.80078125
530 , 0.6796875
540 , 0.5703125
550 , 0.48046875
560 , 0.41015625
570 , 0.3515625
580 , 0.2890625
590 , 0.25
600 , 0.2109375
610 , 0.1796875
620 , 0.23046875
630 , 0.3515625
640 , 0.44921875
650 , 0.53125
660 , 0.76953125
670 , 0.6484375
680 , 0.55078125
690 , 0.4609375
700 , 0.390625
710 , 0.328125
720 , 0.359375
730 , 0.4609375
740 , 0.5390625
750 , 0.69140625
760 , 0.73828125
770 , 0.78125
780 , 0.80859375
790 , 0.91015625
800 , 0.9296875
810 , 1.23046875
820 , 1.19921875
830 , 1.171875
840 , 1.2890625
850 , 1.08984375
860 , 0.921875
870 , 0.8515625
880 , 0.87890625
890 , 0.8984375
900 , 1.05859375
910 , 1.05078125
920 , 1.3515625
930 , 1.30078125
940 , 1.25
950 , 1.2109375
960 , 1.328125
970 , 1.12109375
980 , 0.94921875
990 , 0.80078125
1000 , 0.6796875
1010 , 0.5703125
1020 , 0.48828125
1030 , 0.41015625
1040 , 0.4296875
1050 , 0.66015625
1060 , 0.71875
1070 , 0.76171875
1080 , 0.71875
1090 , 0.609375
1100 , 0.51171875
1110 , 0.4296875
1120 , 0.44921875
1130 , 0.53125
1140 , 0.75
1150 , 0.7890625
1160 , 0.96875
1170 , 1.140625
1180 , 1.26171875
1190 , 1.21875
1200 , 1.19140625
1210 , 1.30859375
1220 , 1.26171875
1230 , 1.21875
1240 , 1.1796875
1250 , 1.4609375
1260 , 1.5390625
1270 , 1.4609375
1280 , 1.390625
1290 , 1.328125
1300 , 1.26953125
1310 , 1.23046875
1320 , 1.359375
1330 , 1.30078125
1340 , 1.25
1350 , 1.2109375
1360 , 1.1796875
1370 , 1.30078125
1380 , 1.25
1390 , 1.2109375
1400 , 1.1796875
1410 , 1.1484375
1420 , 1.12890625
1430 , 1.109375
1440 , 1.30859375
1450 , 1.41015625
1460 , 1.3515625
1470 , 1.44921875
1480 , 1.37890625
1490 , 1.3203125
1500 , 1.4296875
1510 , 1.37109375
1520 , 1.30859375
1530 , 1.26171875
1540 , 1.30078125
1550 , 1.3984375
1560 , 1.33984375
1570 , 1.12890625
1580 , 0.9609375
1590 , 0.80859375
1600 , 0.6796875
1610 , 0.578125
1620 , 0.48828125
1630 , 0.41015625
1640 , 0.3515625
1650 , 0.2890625
1660 , 0.25
1670 , 0.2890625
1680 , 0.3984375
1690 , 0.48828125
1700 , 0.80078125
1710 , 0.8984375
1720 , 0.921875
1730 , 0.9296875
1740 , 0.94140625
1750 , 0.94921875
1760 , 0.9609375
1770 , 0.96875
1780 , 0.96875
1790 , 1.140625
1800 , 1.0390625
1810 , 1.03125
1820 , 1.03125
1830 , 1.01953125
1840 , 1.16015625
1850 , 0.98828125
1860 , 0.828125
1870 , 0.69921875
1880 , 0.6015625
1890 , 0.5
1900 , 0.4296875
1910 , 0.359375
1920 , 0.30078125
1930 , 0.55859375
1940 , 0.62890625
1950 , 0.8515625
1960 , 0.87109375
