50 , 44377.911
60 , 0
70 , 0
80 , 0
90 , 0
100 , 0
110 , 0
120 , 0
130 , 0
140 , 0
150 , 47534.865
160 , 0
170 , 0
180 , 0
190 , 65380.598
200 , 0
210 , 0
220 , 0
230 , 82660.699
240 , 0
250 , 0
260 , 0
270 , 0
280 , 78352.475
290 , 0
300 , 0
310 , 54700.981
320 , 0
330 , 0
340 , 0
350 , 90330.66
360 , 0
370 , 0
380 , 0
390 , 0
400 , 126711.116
410 , 0
420 , 0
430 , 103611.3
440 , 0
450 , 0
460 , 0
470 , 133963.756
480 , 0
490 , 0
500 , 0
510 , 0
520 , 130020.877
530 , 0
540 , 0
550 , 0
560 , 0
570 , 0
580 , 0
590 , 0
600 , 43470.633
610 , 0
620 , 0
630 , 0
640 , 70514.986
650 , 0
660 , 0
670 , 0
680 , 95138.177
690 , 0
700 , 0
710 , 0
720 , 0
730 , 0
740 , 0
750 , 0
760 , 0
770 , 0
780 , 0
790 , 0
800 , 0
810 , 0
820 , 0
830 , 0
840 , 0
850 , 45196.115
860 , 0
870 , 0
880 , 0
890 , 0
900 , 0
910 , 0
920 , 0
930 , 0
940 , 43078.676
950 , 0
960 , 0
970 , 0
980 , 68439.102
990 , 0
1000 , 0
1010 , 0
1020 , 0
1030 , 0
1040 , 43425.857
1050 , 0
1060 , 0
1070 , 0
1080 , 47581.504
1090 , 0
1100 , 0
1110 , 0
1120 , 0
1130 , 72803.506
1140 , 0
1150 , 0
1160 , 76702.307
1170 , 0
1180 , 0
1190 , 0
1200 , 58796.172
1210 , 0
1220 , 0
1230 , 0
1240 , 0
1250 , 64967.085
1260 , 0
1270 , 0
1280 , 45419.66
1290 , 0
1300 , 0
1310 , 0
1320 , 72269.389
1330 , 0
1340 , 0
1350 , 0
1360 , 0
1370 , 108618.501
1380 , 0
1390 , 0
1400 , 0
1410 , 140040.56
1420 , 0
1430 , 0
1440 , 0
1450 , 169469.338
1460 , 0
1470 , 0
1480 , 0
1490 , 153331.087
1500 , 0
1510 , 0
1520 , 0
1530 , 167391.712
1540 , 0
1550 , 0
1560 , 0
1570 , 184182.122
1580 , 0
1590 , 0
1600 , 0
1610 , 223940.448
1620 , 0
1630 , 0
1640 , 0
1650 , 160913.959
1660 , 0
1670 , 0
1680 , 0
1690 , 191165.258
1700 , 0
1710 , 0
1720 , 0
1730 , 167837.15
1740 , 0
1750 , 0
1760 , 0
1770 , 0
1780 , 0
1790 , 0
1800 , 0
1810 , 0
1820 , 44299.998
1830 , 0
1840 , 0
1850 , 0
1860 , 50787.862
1870 , 0
1880 , 0
1890 , 0
1896 , 49048.635
